Package Name,License,URL
progress,MIT,https://rubygems.org/gems/progress
browser-timezone-rails,MIT,https://rubygems.org/gems/browser-timezone-rails
resque-cleaner,MIT,https://rubygems.org/gems/resque-cleaner
simplecov-html,MIT,https://rubygems.org/gems/simplecov-html
fog-aws,MIT,https://rubygems.org/gems/fog-aws
fog-dynect,MIT,https://rubygems.org/gems/fog-dynect
fog-profitbricks,MIT,https://rubygems.org/gems/fog-profitbricks
exifr,MIT,https://rubygems.org/gems/exifr
i18n_tools,N/A,https://rubygems.org/gems/i18n_tools
graphql-batch,MIT,https://rubygems.org/gems/graphql-batch
gibberish,MIT,https://rubygems.org/gems/gibberish
fog-cloudatcost,MIT,https://rubygems.org/gems/fog-cloudatcost
fog-dnsimple,MIT,https://rubygems.org/gems/fog-dnsimple
fog-joyent,MIT,https://rubygems.org/gems/fog-joyent
graphql-errors,MIT,https://rubygems.org/gems/graphql-errors
resque-retry,MIT,https://rubygems.org/gems/resque-retry
mandrill_mailer,MIT,https://rubygems.org/gems/mandrill_mailer
mandrillus,Apache-2.0,https://rubygems.org/gems/mandrillus
carrierwave-imageoptimizer,MIT,https://rubygems.org/gems/carrierwave-imageoptimizer
rails-timeago,MIT,https://rubygems.org/gems/rails-timeago
mongoid-grid_fs,Ruby,https://rubygems.org/gems/mongoid-grid_fs
fog-openstack,MIT,https://rubygems.org/gems/fog-openstack
rbvmomi,MIT,https://rubygems.org/gems/rbvmomi
webmock,MIT,https://rubygems.org/gems/webmock
js-routes,MIT,https://rubygems.org/gems/js-routes
factory_girl,MIT,https://rubygems.org/gems/factory_girl
charlock_holmes,MIT,https://rubygems.org/gems/charlock_holmes
method_profiler,MIT,https://rubygems.org/gems/method_profiler
resque_spec,MIT,https://rubygems.org/gems/resque_spec
carrierwave-mongoid,MIT,https://rubygems.org/gems/carrierwave-mongoid
mongo_session_store,MIT,https://rubygems.org/gems/mongo_session_store
spinjs-rails,MIT,https://rubygems.org/gems/spinjs-rails
fog,MIT,https://rubygems.org/gems/fog
elasticsearch,Apache-2.0,https://rubygems.org/gems/elasticsearch
elasticsearch-api,Apache-2.0,https://rubygems.org/gems/elasticsearch-api
elasticsearch-transport,Apache-2.0,https://rubygems.org/gems/elasticsearch-transport
databasedotcom,MIT,https://rubygems.org/gems/databasedotcom
listjs-rails,MIT,https://rubygems.org/gems/listjs-rails
i18n-tasks,MIT,https://rubygems.org/gems/i18n-tasks
carrierwave-base64,MIT,https://rubygems.org/gems/carrierwave-base64
chromedriver-helper,MIT,https://rubygems.org/gems/chromedriver-helper
mime-types,MIT,https://rubygems.org/gems/mime-types
elasticsearch-watcher,Apache-2.0,https://rubygems.org/gems/elasticsearch-watcher
license_finder,MIT,https://rubygems.org/gems/license_finder
graphql-pro,LICENSE NOT FOUND,https://rubygems.org/gems/graphql-pro
doorkeeper-mongodb,MIT,https://rubygems.org/gems/doorkeeper-mongodb
tracking_link,N/A,https://rubygems.org/gems/tracking_link
google-cloud-bigquery,Apache-2.0,https://rubygems.org/gems/google-cloud-bigquery
auth0,MIT,https://rubygems.org/gems/auth0
catalan,LICENSE FETCH ERROR,https://rubygems.org/gems/catalan
crack,MIT,https://rubygems.org/gems/crack
onesky-ruby,MIT,https://rubygems.org/gems/onesky-ruby
mongoid,MIT,https://rubygems.org/gems/mongoid
nio4r,(BSD-2-Clause AND GPL-2.0-or-later AND MIT) OR (BSD-2-Clause AND MIT) OR (GPL-2.0-or-later AND MIT),https://rubygems.org/gems/nio4r
parallel,MIT,https://rubygems.org/gems/parallel
addressable,Apache-2.0,https://rubygems.org/gems/addressable
spring,MIT,https://rubygems.org/gems/spring
public_suffix,MIT,https://rubygems.org/gems/public_suffix
haml,MIT,https://rubygems.org/gems/haml
hashdiff,MIT,https://rubygems.org/gems/hashdiff
bcrypt,MIT,https://rubygems.org/gems/bcrypt
benchmark-ips,MIT,https://rubygems.org/gems/benchmark-ips
resque-scheduler,MIT,https://rubygems.org/gems/resque-scheduler
net-ssh,MIT,https://rubygems.org/gems/net-ssh
omniauth,MIT,https://rubygems.org/gems/omniauth
apipie-rails,N/A,https://rubygems.org/gems/apipie-rails
rspec-rails,MIT,https://rubygems.org/gems/rspec-rails
haml_coffee_assets,MIT,https://rubygems.org/gems/haml_coffee_assets
stripe-ruby-mock,MIT,https://rubygems.org/gems/stripe-ruby-mock
net-smtp,Ruby OR BSD-2-Clause,https://rubygems.org/gems/net-smtp
regexp_parser,MIT,https://rubygems.org/gems/regexp_parser
ruby-prof,BSD-2-Clause,https://rubygems.org/gems/ruby-prof
puma,BSD-3-Clause,https://rubygems.org/gems/puma
domain_name,BSD-2-Clause OR (BSD-3-Clause OR MPL-2.0),https://rubygems.org/gems/domain_name
debase-ruby_core_source,MIT,https://rubygems.org/gems/debase-ruby_core_source
fog-vsphere,MIT,https://rubygems.org/gems/fog-vsphere
concurrent-ruby,MIT,https://rubygems.org/gems/concurrent-ruby
image_size,Ruby,https://rubygems.org/gems/image_size
highline,GPL-2.0 AND Ruby,https://rubygems.org/gems/highline
parser,MIT,https://rubygems.org/gems/parser
rack,MIT,https://rubygems.org/gems/rack
diff-lcs,MIT OR (Artistic-2.0 OR GPL-2.0-or-later),https://rubygems.org/gems/diff-lcs
net-imap,Ruby OR BSD-2-Clause,https://rubygems.org/gems/net-imap
monetize,MIT,https://rubygems.org/gems/monetize
gpgme,LGPL-2.1+,https://rubygems.org/gems/gpgme
rspec-core,MIT,https://rubygems.org/gems/rspec-core
rspec-expectations,MIT,https://rubygems.org/gems/rspec-expectations
rspec-mocks,MIT,https://rubygems.org/gems/rspec-mocks
request_store,MIT,https://rubygems.org/gems/request_store
ovirt-engine-sdk,Apache-2.0,https://rubygems.org/gems/ovirt-engine-sdk
signet,Apache-2.0,https://rubygems.org/gems/signet
bson,Apache-2.0,https://rubygems.org/gems/bson
google-protobuf,BSD-3-Clause,https://rubygems.org/gems/google-protobuf
resque-workers-lock,MIT,https://rubygems.org/gems/resque-workers-lock
ruby-vips,MIT,https://rubygems.org/gems/ruby-vips
activesupport,MIT,https://rubygems.org/gems/activesupport
actionmailer,MIT,https://rubygems.org/gems/actionmailer
actionpack,MIT,https://rubygems.org/gems/actionpack
actionview,MIT,https://rubygems.org/gems/actionview
activejob,MIT,https://rubygems.org/gems/activejob
activemodel,MIT,https://rubygems.org/gems/activemodel
activerecord,MIT,https://rubygems.org/gems/activerecord
railties,MIT,https://rubygems.org/gems/railties
actioncable,MIT,https://rubygems.org/gems/actioncable
actionmailbox,MIT,https://rubygems.org/gems/actionmailbox
actiontext,MIT,https://rubygems.org/gems/actiontext
activestorage,MIT,https://rubygems.org/gems/activestorage
rails,MIT,https://rubygems.org/gems/rails
rspec-support,MIT,https://rubygems.org/gems/rspec-support
bigdecimal,BSD-2-Clause OR Ruby OR (BSD-2-Clause AND Ruby),https://rubygems.org/gems/bigdecimal
marcel,Apache-2.0 AND MIT,https://rubygems.org/gems/marcel
thor,MIT,https://rubygems.org/gems/thor
ttfunk,"Nonstandard, GPL-2.0-only, GPL-3.0-only",https://rubygems.org/gems/ttfunk
money,MIT,https://rubygems.org/gems/money
rubocop-ast,MIT,https://rubygems.org/gems/rubocop-ast
excon,MIT,https://rubygems.org/gems/excon
image_optim_pack,MIT,https://rubygems.org/gems/image_optim_pack
jwt,MIT,https://rubygems.org/gems/jwt
pdf-core,"Nonstandard, GPL-2.0-only, GPL-3.0-only",https://rubygems.org/gems/pdf-core
pg,BSD-2-Clause,https://rubygems.org/gems/pg
prawn,"Nonstandard, GPL-2.0-only, GPL-3.0-only",https://rubygems.org/gems/prawn
rake,MIT,https://rubygems.org/gems/rake
dotenv,MIT,https://rubygems.org/gems/dotenv
dotenv-rails,MIT,https://rubygems.org/gems/dotenv-rails
libdatadog,Apache-2.0,https://rubygems.org/gems/libdatadog
et-orbi,MIT,https://rubygems.org/gems/et-orbi
method_source,MIT,https://rubygems.org/gems/method_source
rack-cors,MIT,https://rubygems.org/gems/rack-cors
google-cloud-core,Apache-2.0,https://rubygems.org/gems/google-cloud-core
google-cloud-errors,Apache-2.0,https://rubygems.org/gems/google-cloud-errors
term-ansicolor,Apache-2.0,https://rubygems.org/gems/term-ansicolor
carrierwave,MIT,https://rubygems.org/gems/carrierwave
backports,MIT,https://rubygems.org/gems/backports
mongo,Apache-2.0,https://rubygems.org/gems/mongo
ddtrace,"BSD-3-Clause, Apache-2.0",https://rubygems.org/gems/ddtrace
enumerize,MIT,https://rubygems.org/gems/enumerize
datadog-ci,BSD-3-Clause,https://rubygems.org/gems/datadog-ci
graphql,MIT,https://rubygems.org/gems/graphql
i18n,MIT,https://rubygems.org/gems/i18n
mime-types-data,MIT,https://rubygems.org/gems/mime-types-data
nokogiri,MIT,https://rubygems.org/gems/nokogiri
racc,BSD-2-Clause OR (BSD-2-Clause AND Ruby),https://rubygems.org/gems/racc
minitest,MIT,https://rubygems.org/gems/minitest
zeitwerk,MIT,https://rubygems.org/gems/zeitwerk
fugit,MIT,https://rubygems.org/gems/fugit
rexml,BSD-2-Clause,https://rubygems.org/gems/rexml
ruby-saml,MIT,https://rubygems.org/gems/ruby-saml
formatador,MIT,https://rubygems.org/gems/formatador
guard-compat,MIT,https://rubygems.org/gems/guard-compat
nenv,MIT,https://rubygems.org/gems/nenv
shellany,MIT,https://rubygems.org/gems/shellany
guard-rspec,MIT,https://rubygems.org/gems/guard-rspec
listen,MIT,https://rubygems.org/gems/listen
ruby_dep,MIT,https://rubygems.org/gems/ruby_dep
rb-fsevent,MIT,https://rubygems.org/gems/rb-fsevent
method_source,MIT,https://rubygems.org/gems/method_source
pry,MIT,https://rubygems.org/gems/pry
rspec-core,MIT,https://rubygems.org/gems/rspec-core
rspec-expectations,MIT,https://rubygems.org/gems/rspec-expectations
rspec-mocks,MIT,https://rubygems.org/gems/rspec-mocks
rspec-support,MIT,https://rubygems.org/gems/rspec-support
diff-lcs,MIT OR (Artistic-2.0 OR GPL-2.0+),https://rubygems.org/gems/diff-lcs
